Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Policy Type,Sales Channel,Total Claim Amount,Vehicle Class
KC49055,Oregon,7123.082388,No,Extended,Bachelor,1/21/11,Employed,M,21835,Suburban,Married,92,Personal Auto,Agent,621.617047,Two-Door Car
RA62150,AR,28435.64035,No,Basic,College,02-Aug-11,Unemployed,F,0,Suburban,Single,116,Personal Auto,Branch,899.63718,SUV
,,,,,,,,,,,,,,,,
OT94107,Oregon,3176.865609,No,Extended,Bachelor,2/14/11,Employed,F,35551,Suburban,Single,81,Personal Auto,Branch,565.108501,Four-Door Car
CF27806,California,5470.060561,Yes,Extended,Bachelor,2/17/11,Employed,F,54507,Suburban,Married,138,Personal Auto,Agent,702.990032,SUV
EK50729,Oregon,4582.647706,No,Basic,Bachelor,1/17/11,Unemployed,M,0,Suburban,Divorced,67,Personal Auto,Branch,321.6,Four-Door Car
TF53472,Oregon,5350.214918,No,Basic,Bachelor,02-Jan-11,Employed,F,41336,Urban,Divorced,68,Personal Auto,Agent,263.090605,Four-Door Car
PG50529,California,5580.916514,No,Basic,High School or Below,02-Oct-11,Employed,F,31972,Suburban,Married,70,Personal Auto,Call Center,416.2618,Four-Door Car
QT46509,Oregon,7048.544758,No,Extended,College,1/31/11,Disabled,M,20416,Suburban,Married,93,Personal Auto,Branch,446.4,Four-Door Car
LI72489,Nevada,15306.22493,No,Premium,Bachelor,2/26/11,Employed,M,46338,Rural,,193,Corporate Auto,Web,19.46445,SUV
MF74413,Oregon,9657.579498,Yes,Extended,High School or Below,1/31/11,Unemployed,M,0,Suburban,Married,131,Personal Auto,Agent,628.8,SUV
SI58884,California,3985.319833,No,Basic,College,1/22/11,Retired,M,17220,Suburban,Married,105,Personal Auto,Web,504,SUV
KG53604,Oregon,9816.528302,Yes,Basic,College,1/28/11,Employed,M,37256,Rural,Married,62,Personal Auto,Branch,128.969729,Four-Door Car
XB97091,AR,37243.63312,No,Basic,High School or Below,2/18/11,Employed,F,53602,Urban,Married,115,Personal Auto,Web,295.335363,Sports Car
JS12902,Oregon,4122.964632,No,Basic,High School or Below,2/16/11,Medical Leave,F,24732,Rural,Married,107,Corporate Auto,Branch,72.771554,Sports Car
LL14393,Oregon,2556.609217,No,Basic,High School or Below,01-May-11,Employed,M,23867,Suburban,Married,65,Personal Auto,Call Center,312,Four-Door Car
UJ71101,California,17253.72944,No,Extended,High School or Below,2/19/11,Unemployed,M,0,Suburban,Single,124,Personal Auto,Web,928.817071,Sports Car
ZY95807,California,36181.02892,No,Basic,Bachelor,01-Jul-11,Unemployed,M,0,Suburban,Single,180,Corporate Auto,Web,864,Luxury SUV
GA72966,Oregon,8427.172486,Yes,Extended,Bachelor,02-Oct-11,Employed,F,46503,Suburban,Divorced,215,Personal Auto,Agent,1032,Luxury SUV
WS36101,Oregon,2348.028868,No,Basic,High School or Below,1/19/11,Unemployed,M,0,Suburban,Married,63,Personal Auto,Agent,453.6,Four-Door Car
GY88677,Oregon,23675.02939,No,Premium,Bachelor,1/29/11,Employed,F,46268,Urban,Married,199,Personal Auto,Agent,842.000858,Sports Car
XT45580,Oregon,4089.463358,No,Basic,College,2/25/11,Employed,F,60759,Suburban,Single,104,Corporate Auto,Branch,499.2,SUV
RY23571,California,2483.67134,No,Basic,Bachelor,01-Jan-11,Employed,F,75615,Rural,Married,65,Personal Auto,Branch,156.54837,Four-Door Car
NB82190,Oregon,5278.183759,No,Basic,College,02-Sep-11,Employed,M,73742,Rural,Single,68,Personal Auto,Branch,27.210992,Two-Door Car
XG14438,AR,13727.79972,Yes,Extended,College,01-Aug-11,Unemployed,M,0,Suburban,Single,126,Personal Auto,Agent,604.8,SUV
TQ84956,California,10963.95723,Yes,Premium,High School or Below,02-Aug-11,Employed,M,55687,Suburban,Divorced,276,Corporate Auto,Agent,1324.8,Luxury SUV
FV58292,Oregon,5555.830205,Yes,Basic,Bachelor,02-Jun-11,Employed,M,74015,Suburban,Single,72,Personal Auto,Call Center,471.443077,Four-Door Car
,,,,,,,,,,,,,,,,
ZV17267,Oregon,11029.92619,No,Extended,Bachelor,01-Sep-11,Employed,F,37056,Suburban,Married,92,Personal Auto,Agent,441.6,Four-Door Car
RH71877,AR,4770.550911,Yes,Basic,College,02-Jan-11,Medical Leave,F,12964,Suburban,Single,65,Personal Auto,Web,362.774545,Two-Door Car
GS23406,California,2734.328157,No,Basic,High School or Below,1/20/11,Employed,F,30916,Rural,Single,70,Personal Auto,Branch,21.143072,Four-Door Car
VZ66567,California,3748.14406,No,Basic,Bachelor,1/27/11,Unemployed,M,0,Suburban,Divorced,106,Personal Auto,Branch,508.8,SUV
VP57785,Oregon,4770.550911,Yes,Basic,College,02-Jan-11,Medical Leave,F,12964,Suburban,Single,65,Personal Auto,Web,362.774545,Two-Door Car
NS51605,Oregon,8509.850887,Yes,Basic,Master,1/31/11,Disabled,M,26057,Suburban,Divorced,74,Personal Auto,Call Center,523.888845,Four-Door Car
QV48556,AR,5421.04863,No,Basic,Master,01-May-11,Disabled,F,29981,Suburban,Divorced,71,Corporate Auto,Agent,340.8,Two-Door Car
PR10005,Oregon,2916.41746,No,Basic,Bachelor,02-Jan-11,Employed,M,85210,Rural,Divorced,74,Personal Auto,Web,100.517679,Four-Door Car
,,,,,,,,,,,,,,,,
NE73773,Oregon,3974.858481,No,Basic,High School or Below,02-Oct-11,Unemployed,M,0,Suburban,Divorced,113,Personal Auto,Branch,542.4,SUV
WM72573,California,14710.43268,No,Extended,College,2/20/11,Disabled,M,22872,Suburban,Married,131,Personal Auto,Web,754.845659,SUV
NX71501,California,5936.344043,No,Basic,Doctor,01-Mar-11,Employed,F,42889,Rural,Married,74,Personal Auto,Agent,177.321283,Four-Door Car
LR79755,California,2862.180262,No,Basic,College,1/15/11,Employed,M,74034,Urban,Divorced,72,Personal Auto,Branch,267.415871,Four-Door Car
KC26486,AR,8427.172486,Yes,Extended,Bachelor,02-Oct-11,Employed,F,46503,Suburban,Divorced,215,Personal Auto,Agent,1032,Luxury SUV
DY22077,AR,8622.835375,Yes,Basic,Bachelor,2/18/11,Employed,M,97361,Suburban,Single,73,Corporate Auto,Agent,350.4,Four-Door Car
UV54104,Oregon,2300.691547,Yes,Basic,Bachelor,1/15/11,Retired,M,25905,Suburban,Divorced,63,Personal Auto,Agent,302.4,Four-Door Car
SG66076,AR,10056.5083,No,Extended,Bachelor,01-Apr-11,Disabled,M,16097,Suburban,Single,139,Personal Auto,Branch,1000.8,Sports Car
GW52309,Nevada,9118.148093,No,Basic,High School or Below,01-Aug-11,Employed,F,56446,Suburban,,114,Personal Auto,Branch,547.2,SUV
DC46965,Nevada,5507.242176,No,Basic,Master,2/17/11,Medical Leave,M,11343,Rural,,72,Personal Auto,Agent,154.750098,Four-Door Car
JK57654,California,10972.06778,Yes,Extended,Doctor,1/18/11,Employed,M,24164,Suburban,Divorced,137,Personal Auto,Agent,657.6,Sports Car
QO62792,Oregon,7840.165778,Yes,Extended,College,1/14/11,Employed,M,58414,Suburban,Single,210,Personal Auto,Agent,1008,Luxury SUV
,,,,,,,,,,,,,,,,
NR99710,AR,4792.810444,No,Basic,High School or Below,01-Dec-11,Disabled,F,24395,Suburban,Married,62,Personal Auto,Branch,357.109603,Two-Door Car
QH90382,Oregon,4187.77657,No,Premium,Master,1/19/11,Employed,F,52471,Rural,Married,103,Personal Auto,Branch,163.955502,Two-Door Car
SI30451,AR,2718.375247,No,Basic,College,2/27/11,Employed,F,30009,Urban,Married,68,Personal Auto,Agent,317.428826,Four-Door Car
UM39817,Oregon,8257.666512,Yes,Basic,Bachelor,01-Dec-11,Disabled,F,23815,Suburban,Married,73,Personal Auto,Call Center,424.330166,Four-Door Car
YG98004,Oregon,12663.59666,No,Premium,Master,2/18/11,Employed,F,27739,Rural,Married,104,Corporate Auto,Agent,3.200851,Four-Door Car
KF80172,Nevada,2647.519741,Yes,Basic,College,2/20/11,Employed,M,37876,Urban,,69,Personal Auto,Agent,300.056383,Four-Door Car
LD95617,California,4830.908873,No,Basic,Bachelor,01-Feb-11,Unemployed,M,0,Suburban,Divorced,72,Corporate Auto,Agent,345.6,Four-Door Car
YJ24476,Nevada,4558.428807,No,Basic,Bachelor,01-Jul-11,Medical Leave,F,14665,Suburban,,61,Personal Auto,Call Center,292.8,Four-Door Car
LM67096,Oregon,2127.92357,No,Basic,Bachelor,1/17/11,Unemployed,F,0,Rural,Divorced,61,Corporate Auto,Web,31.481852,Four-Door Car
FB21121,California,2546.866098,No,Basic,Bachelor,1/25/11,Employed,F,86595,Suburban,Married,63,Corporate Auto,Branch,445.621906,Two-Door Car
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
LN50415,Oregon,5131.360525,No,Extended,Bachelor,2/23/11,Employed,M,50994,Urban,Married,128,Corporate Auto,Web,346.387342,SUV
OP62891,Oregon,2275.401583,No,Basic,High School or Below,01-Jul-11,Unemployed,F,0,Suburban,Single,64,Personal Auto,Agent,460.8,Two-Door Car
JT47995,AR,60556.19213,No,Extended,College,01-Jan-11,Unemployed,F,0,Suburban,Married,204,Personal Auto,Web,979.2,Luxury SUV
AG39150,Oregon,2356.074955,No,Basic,Bachelor,02-Apr-11,Unemployed,M,0,Suburban,Married,63,Personal Auto,Agent,302.4,Four-Door Car
QJ65440,California,28824.06193,No,Extended,Bachelor,02-Apr-11,Unemployed,F,0,Suburban,Single,87,Corporate Auto,Agent,626.4,Four-Door Car
IJ40048,California,4978.950257,No,Basic,Bachelor,1/31/11,Employed,M,28695,Urban,Single,64,Corporate Auto,Branch,221.241837,Four-Door Car
PX86841,AR,6521.368813,Yes,Extended,College,01-Sep-11,Employed,F,72608,Suburban,Married,82,Special Auto,Agent,393.6,Four-Door Car
ES87355,Oregon,7564.611951,No,Basic,Bachelor,1/15/11,Employed,F,48381,Suburban,Married,63,Personal Auto,Agent,302.4,Two-Door Car
EZ85603,AR,11631.87866,No,Premium,College,01-Jun-11,Unemployed,F,0,Suburban,Married,152,Personal Auto,Branch,1082.814636,SUV
YJ96611,AR,7180.283897,No,Basic,High School or Below,2/26/11,Unemployed,F,0,Suburban,Single,104,Special Auto,Web,1210.245916,Sports Car
UB18338,Oregon,12168.74492,Yes,Basic,Bachelor,02-May-11,Retired,M,14973,Suburban,Divorced,115,Personal Auto,Branch,828,SUV
TF67147,Oregon,2248.449633,Yes,Basic,Bachelor,1/29/11,Retired,F,24910,Suburban,Single,63,Personal Auto,Branch,347.857619,Four-Door Car
,,,,,,,,,,,,,,,,
JO11457,Oregon,4653.094259,No,Basic,High School or Below,02-Aug-11,Unemployed,M,0,Suburban,Single,70,Personal Auto,Agent,585.482275,Two-Door Car
BS94221,AR,2354.322179,No,Basic,College,01-Nov-11,Disabled,F,26184,Suburban,Married,62,Special Auto,Branch,297.6,Two-Door Car
CB64729,Nevada,8417.159538,No,Premium,Bachelor,2/25/11,Employed,M,20215,Suburban,,112,Personal Auto,Call Center,537.6,Four-Door Car
XB32430,California,5717.743109,No,Basic,Bachelor,1/23/11,Employed,M,68342,Rural,Married,72,Personal Auto,Branch,148.738098,Four-Door Car
LN43251,Oregon,4623.536706,No,Extended,High School or Below,01-May-11,Unemployed,M,0,Suburban,Single,133,Personal Auto,Web,957.6,SUV
BX20227,Oregon,6521.368813,Yes,Extended,College,01-Sep-11,Employed,F,72608,Suburban,Married,82,Personal Auto,Agent,393.6,Four-Door Car
PC12390,Nevada,5507.155471,No,Basic,Master,02-Jul-11,Employed,M,74960,Rural,,69,Corporate Auto,Call Center,107.985836,Four-Door Car
XQ44462,Oregon,2674.730716,Yes,Basic,College,2/15/11,Employed,M,56342,Suburban,Single,69,Corporate Auto,Call Center,331.2,Four-Door Car
GF59560,Oregon,5817.832355,No,Basic,College,1/20/11,Employed,F,86824,Urban,Married,72,Personal Auto,Call Center,189.096179,Four-Door Car
FE67098,Nevada,4646.387267,No,Basic,College,1/24/11,Employed,M,37530,Suburban,,117,Personal Auto,Call Center,561.6,SUV
LO98108,Oregon,2226.589837,No,Basic,Bachelor,2/16/11,Unemployed,M,0,Suburban,Married,62,Personal Auto,Branch,297.6,Two-Door Car
SP94430,California,7651.099258,No,Basic,Bachelor,1/13/11,Employed,F,53330,Urban,Single,65,Personal Auto,Agent,224.093027,Four-Door Car
SH44158,Oregon,2305.056048,No,Basic,Bachelor,2/22/11,Unemployed,M,0,Suburban,Married,63,Special Auto,Call Center,327.685301,Four-Door Car
WY41435,Nevada,11960.47577,No,Extended,College,2/18/11,Employed,F,52436,Rural,,76,Personal Auto,Web,109.476994,Four-Door Car
MR77933,AR,11315.20373,Yes,Premium,Bachelor,2/16/11,Disabled,F,11885,Suburban,Divorced,101,Personal Auto,Agent,484.8,Four-Door Car
WJ38827,Oregon,7212.523911,No,Extended,High School or Below,1/21/11,Unemployed,M,0,Suburban,Married,97,Corporate Auto,Agent,498.779439,Two-Door Car
,,,,,,,,,,,,,,,,
QF91596,Nevada,4794.96419,No,Basic,Bachelor,1/21/11,Employed,F,82763,Urban,,61,Personal Auto,Agent,245.163042,Four-Door Car
DB16336,Nevada,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,,87,Corporate Auto,Agent,420.041981,Four-Door Car
BX35013,AR,27643.23508,No,Basic,Master,1/28/11,Employed,F,63401,Rural,Married,113,Personal Auto,Agent,52.336233,SUV
JB20891,AR,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,Personal Auto,Agent,571.479602,Four-Door Car
WE68750,Oregon,5687.897911,No,Basic,Bachelor,1/24/11,Employed,M,99747,Rural,Single,72,Corporate Auto,Call Center,61.536107,Two-Door Car
RN65450,California,3059.426954,No,Extended,College,1/30/11,Unemployed,M,0,Suburban,Single,88,Personal Auto,Branch,633.6,Four-Door Car
BW79345,Nevada,4945.072236,No,Basic,High School or Below,1/30/11,Employed,F,78796,Suburban,,61,Personal Auto,Call Center,292.8,Two-Door Car
OZ64384,Oregon,8609.158215,Yes,Basic,Bachelor,1/14/11,Employed,F,79090,Urban,Married,107,Personal Auto,Branch,289.040734,SUV
KV99077,Nevada,5157.053124,No,Basic,College,02-Aug-11,Employed,M,43906,Suburban,,65,Personal Auto,Web,468,Two-Door Car
NY24020,AR,3748.99343,No,Extended,High School or Below,2/24/11,Employed,M,82189,Urban,Divorced,94,Personal Auto,Web,354.081091,Two-Door Car
CJ81799,Oregon,7462.926263,Yes,Extended,College,1/28/11,Employed,F,70263,Rural,Married,93,Personal Auto,Call Center,7.345946,Two-Door Car
,,,,,,,,,,,,,,,,
VC70716,AR,9657.579498,Yes,Extended,High School or Below,1/31/11,Unemployed,M,0,Suburban,Married,131,Corporate Auto,Agent,628.8,SUV
ZB88708,Nevada,2799.470318,No,Basic,Master,01-Nov-11,Employed,M,78127,Rural,,69,Personal Auto,Call Center,136.172569,Four-Door Car
XG64081,AR,2759.978287,Yes,Basic,Bachelor,01-Mar-11,Employed,M,92296,Suburban,Married,69,Personal Auto,Agent,331.2,Two-Door Car
ZZ35218,Oregon,5392.499539,No,Basic,Doctor,1/28/11,Unemployed,M,0,Urban,Married,74,Corporate Auto,Agent,317.109447,Two-Door Car
KA95976,California,5392.502531,No,Basic,High School or Below,1/18/11,Employed,F,80550,Urban,Married,68,Personal Auto,Branch,265.516965,Four-Door Car
TF23305,AR,3574.990725,No,Extended,College,1/29/11,Employed,F,51950,Suburban,Married,89,Personal Auto,Web,429.171384,Two-Door Car
TU72516,Oregon,5608.172012,No,Basic,College,02-Oct-11,Disabled,F,20392,Suburban,Married,73,Personal Auto,Branch,350.4,Four-Door Car
,,,,,,,,,,,,,,,,
UF93725,Oregon,2239.647297,No,Basic,Bachelor,01-Aug-11,Unemployed,M,0,Suburban,Single,66,Personal Auto,Web,475.2,Four-Door Car
IH62666,California,7356.383518,No,Basic,Bachelor,1/27/11,Employed,F,33089,Suburban,Married,61,Personal Auto,Web,292.8,Four-Door Car
FG23952,Oregon,13283.86446,No,Extended,College,2/19/11,Unemployed,M,0,Suburban,Single,132,Personal Auto,Agent,950.4,SUV
NH85248,AR,6893.171997,No,Basic,College,1/22/11,Unemployed,M,0,Suburban,Single,68,Corporate Auto,Agent,326.4,Two-Door Car
XO75323,California,3966.129505,No,Basic,College,2/18/11,Employed,M,72439,Suburban,Married,100,Personal Auto,Web,480,SUV
FX78901,Oregon,16548.85665,No,Extended,Bachelor,1/21/11,Employed,F,81639,Rural,Single,82,Special Auto,Call Center,47.952426,Four-Door Car
KG40352,Oregon,5447.201066,No,Basic,College,2/18/11,Employed,F,68815,Rural,Married,68,Personal Auto,Branch,114.743385,Four-Door Car
GX27974,California,4644.90392,No,Basic,College,01-Jun-11,Unemployed,F,0,Rural,Married,63,Personal Auto,Agent,94.958688,Four-Door Car
ST31207,California,5318.89664,Yes,Basic,Bachelor,01-Dec-11,Employed,F,25134,Suburban,Married,67,Personal Auto,Call Center,321.6,Four-Door Car
VC64410,AR,2491.257604,Yes,Basic,High School or Below,02-Dec-11,Medical Leave,F,25965,Suburban,Divorced,65,Personal Auto,Agent,329.206567,Four-Door Car
YO49328,AR,12296.49757,No,Basic,High School or Below,01-Jun-11,Employed,M,55193,Suburban,Married,105,Personal Auto,Branch,504,SUV
KP10993,California,6273.911874,Yes,Extended,College,2/16/11,Retired,F,18577,Suburban,Divorced,86,Personal Auto,Branch,412.8,Four-Door Car
FR15853,Nevada,6366.225775,Yes,Extended,High School or Below,01-Jul-11,Employed,M,44368,Suburban,,80,Corporate Auto,Call Center,384,Two-Door Car
BR13613,Oregon,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,Personal Auto,Agent,412.8,Four-Door Car
MM27192,Oregon,11981.98481,Yes,Basic,Master,1/20/11,Retired,F,21514,Urban,Married,62,Personal Auto,Agent,257.248789,Two-Door Car
HI36042,California,11885.96797,No,Basic,High School or Below,02-Jul-11,Unemployed,M,0,Suburban,Married,105,Personal Auto,Agent,756,SUV
GT89774,AR,17109.39447,No,Extended,Bachelor,1/13/11,Employed,F,87139,Rural,Married,213,Personal Auto,Agent,363.865389,Luxury SUV
SB83749,California,4717.62873,No,Basic,High School or Below,2/28/11,Employed,M,20355,Suburban,Married,61,Personal Auto,Branch,439.2,Four-Door Car
WE77831,California,4778.682644,No,Basic,Bachelor,1/21/11,Unemployed,M,0,Suburban,Divorced,73,Personal Auto,Agent,350.4,Four-Door Car
,,,,,,,,,,,,,,,,
ML10022,Nevada,13197.92893,Yes,Basic,College,1/27/11,Unemployed,F,0,Suburban,,68,Personal Auto,Agent,326.4,Four-Door Car
QJ65472,California,29232.69297,No,Premium,High School or Below,2/15/11,Medical Leave,M,28613,Suburban,Single,114,Personal Auto,Agent,820.8,Four-Door Car
TZ71391,Oregon,8509.850887,Yes,Basic,Master,1/31/11,Disabled,M,26057,Suburban,Divorced,74,Personal Auto,Call Center,523.888845,Four-Door Car
AS62048,AR,4774.379355,No,Basic,Bachelor,1/19/11,Unemployed,M,0,Suburban,Single,73,Personal Auto,Web,525.6,Four-Door Car
PL14941,Nevada,9113.694323,No,Premium,High School or Below,01-Jun-11,Employed,F,76700,Urban,,112,Personal Auto,Branch,322.046658,Four-Door Car
LK87874,Nevada,7663.871432,No,Basic,Bachelor,1/20/11,Unemployed,F,0,Suburban,,109,Personal Auto,Call Center,523.2,SUV
NK53938,Oregon,2599.968438,No,Basic,Master,01-Jan-11,Employed,M,45181,Suburban,Married,65,Personal Auto,Call Center,312,Four-Door Car
VF96109,Oregon,8819.018934,Yes,Basic,High School or Below,01-Oct-11,Employed,M,99845,Suburban,Married,110,Personal Auto,Branch,528,SUV
IV32877,Oregon,6857.519928,No,Basic,Bachelor,01-Aug-11,Unemployed,M,0,Suburban,Single,101,Personal Auto,Web,1021.719397,SUV
EE96187,Oregon,7109.341438,No,Extended,High School or Below,1/21/11,Employed,F,92423,Urban,Married,88,Personal Auto,Branch,404.243868,Four-Door Car
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
SC70396,Oregon,3498.773857,No,Extended,Bachelor,1/17/11,Employed,M,58484,Rural,Divorced,88,Personal Auto,Web,43.542559,Two-Door Car
WF44706,Oregon,6005.214792,Yes,Extended,High School or Below,01-Dec-11,Employed,M,26876,Suburban,Single,76,Personal Auto,Agent,364.8,Four-Door Car
CF15252,AR,4344.524462,No,Basic,Bachelor,2/25/11,Employed,F,48054,Suburban,Married,109,Personal Auto,Call Center,523.2,SUV
DG51590,AR,25401.51859,No,Extended,Bachelor,02-Oct-11,Employed,F,36800,Urban,Single,91,Personal Auto,Agent,236.63519,Two-Door Car
LE12782,AR,4466.977478,No,Basic,College,01-Oct-11,Employed,M,28663,Suburban,Married,61,Personal Auto,Agent,292.8,Four-Door Car
LD98568,California,7849.125533,No,Extended,College,2/13/11,Employed,F,54431,Urban,Married,97,Personal Auto,Agent,284.49502,Four-Door Car
,,,,,,,,,,,,,,,,
KX57885,California,6073.241952,No,Extended,Bachelor,2/26/11,Retired,M,22103,Suburban,Divorced,89,Personal Auto,Call Center,427.2,Four-Door Car
XI30683,AR,6729.867925,No,Basic,College,01-Nov-11,Unemployed,M,0,Suburban,Single,103,Personal Auto,Branch,741.6,SUV
TM13510,AR,2588.860221,No,Basic,Doctor,2/15/11,Employed,M,46168,Suburban,Married,65,Personal Auto,Agent,312,Four-Door Car
LU95652,Oregon,7305.936433,No,Extended,College,1/30/11,Employed,M,83221,Rural,Married,91,Personal Auto,Web,14.386157,Four-Door Car
OD45969,California,8531.401125,No,Premium,Bachelor,1/27/11,Employed,M,98677,Rural,Married,105,Personal Auto,Branch,108.025547,Four-Door Car
MU96709,California,8618.295865,No,Basic,High School or Below,1/22/11,Employed,F,46379,Suburban,Single,72,Corporate Auto,Call Center,345.6,Four-Door Car
KX55910,Oregon,4957.033603,No,Basic,College,1/15/11,Employed,F,62803,Suburban,Married,62,Personal Auto,Web,400.959425,Two-Door Car
KE10223,California,12255.12414,No,Premium,Bachelor,1/17/11,Unemployed,M,0,Suburban,Single,177,Personal Auto,Branch,1274.4,SUV
QS29824,Nevada,9624.938903,No,Extended,College,1/30/11,Unemployed,M,0,Suburban,,134,Personal Auto,Agent,964.8,SUV
OF12725,California,7080.131872,No,Extended,Bachelor,02-Oct-11,Disabled,F,28139,Suburban,Married,97,Personal Auto,Branch,465.6,Four-Door Car
